id,program_id,contact_id,webvisible
2754,4173,2018,1
2755,4174,2016,0
2756,4174,2014,1
2757,4174,4655,1
2758,1691,3200,1
2759,3358,3585,1
2760,3358,4247,0
2761,5232,4470,1
2762,5232,1180,0
2763,2380,2536,0
2764,2380,2485,0
2765,2380,5055,1
2766,1704,2149,0
2767,1704,4419,0
2768,1704,1758,0
2769,1701,2027,1
2770,1686,2005,1
2771,3014,3181,1
2772,2641,2817,1
2773,4001,4184,1
2776,1689,2008,1
2777,2652,3564,1
2778,2652,2826,0
2779,2652,4004,1
2780,3013,3180,1
2781,1706,2003,1
2782,1708,2003,1
2783,1709,765,1
2784,1710,2003,1
2785,1711,2003,1
2786,1702,52,0
2787,1702,3605,0
2788,1702,4905,0
2789,1702,5320,1
2790,1700,2003,1
2791,1703,5139,0
2792,1703,5464,1
2793,1707,2029,1
2794,1705,3690,0
2795,1705,3918,0
2796,1705,5012,1
2797,1705,5015,1
2798,315,2527,1
2799,315,699,0
2800,624,3631,1
2801,624,826,1
2802,624,826,0
2803,635,617,1
2804,635,722,1
2805,631,356,1
2806,2828,1684,1
2807,2829,2975,1
2808,2829,3986,0
2809,2835,1962,1
2810,632,523,1
2811,632,928,1
2812,5044,4997,1
2813,5428,1990,1
2814,634,110,0
2815,3655,3826,1
2816,636,617,1
2817,636,722,1
2818,638,969,0
2819,638,5290,1
2820,638,2505,0
2821,638,5722,0
2822,154,1112,1
2823,407,4945,1
2824,407,2373,1
2825,407,1702,0
2826,407,3491,0
2827,339,1353,1
2828,527,617,0
2829,527,468,1
2830,648,429,1
2831,918,1230,1
2832,309,449,0
2833,279,1676,0
2834,279,427,0
2835,279,951,0
2836,279,4977,1
2837,546,529,1
2838,166,931,1
2839,597,333,0
2840,597,330,1
2841,586,52,1
2842,1090,286,1
2843,649,2564,0
2844,649,632,1
2845,649,2739,0
2846,1081,893,0
2849,3052,3223,1
2852,3533,617,1
2853,3533,5499,0
2854,1094,1458,1
2855,384,714,1
2856,384,1710,1
2857,384,1457,0
2858,962,1272,0
2859,1091,1447,1
2860,1091,1448,0
2861,1091,1449,0
2862,1091,4050,0
2863,3534,1791,0
2864,3535,2136,0
2865,1092,1452,0
2866,1092,4394,1
2867,1095,1719,0
2868,1095,3527,0
2869,1095,2477,0
2870,1095,1911,1
2871,564,81,0
2872,564,855,1
2873,381,634,0
2874,381,1583,0
2875,381,4725,1
2876,385,429,1
2878,964,1386,0
2879,964,1555,1
2880,964,1556,1
2881,387,429,1
2882,864,1153,1
2883,944,624,0
2884,944,3880,1
2885,944,2461,0
2886,912,3446,0
2887,912,1313,0
2888,912,4491,1
2889,913,3449,0
2890,913,2586,0
2891,913,4493,1
2892,917,1205,1
2893,967,547,0
2894,967,1329,1
2895,320,1789,1
2896,659,523,1
2897,659,928,1
2898,661,56,1
2899,661,397,1
2900,720,352,0
2901,720,2877,0
2902,720,3925,0
2903,720,5521,1
2904,721,1100,1
2905,548,309,1
2906,548,905,0
2907,548,3577,0
2908,548,1702,0
2909,514,664,0
2910,514,1539,1
2911,514,2645,0
2912,513,701,0
2913,513,1445,1
2914,515,908,1
2915,516,909,1
2916,517,911,1
2917,294,762,0
2918,2382,2538,0
2919,2382,3481,1
2920,4268,2680,0
2921,4268,4397,0
2922,4268,4398,1
2923,4524,4559,1
2924,4524,2749,0
2925,778,4612,1
2926,487,1039,1
2927,487,4651,0
2928,488,706,0
2929,488,5344,1
2930,489,47,0
2931,489,3183,1
2932,897,1763,0
2933,897,4552,1
2934,604,1710,0
2935,604,1506,0
2936,605,632,1
2937,718,577,1
2938,718,579,0
2939,722,881,0
2940,805,726,0
2941,805,2487,0
2942,805,2488,0
2943,805,3976,0
2944,474,170,0
2945,474,1366,1
2946,439,1118,1
2947,800,118,1
2948,366,1710,1
2949,366,1112,1
2950,260,151,1
2951,1083,2500,1
2952,1083,2529,0
2953,1083,5154,0
2954,1084,5585,0
2955,1084,617,1
2956,1085,1774,0
2957,1085,1698,0
2958,1085,3270,1
2959,689,1175,1
2960,690,1177,1
2961,1087,3176,1
2962,1087,2524,0
2963,1087,2830,0
2964,692,1181,1
2965,529,52,1
2966,529,4152,1
2967,833,1589,0
2968,833,4169,1
2969,774,1755,1
2970,774,3031,0
2971,1088,1557,1
2972,1088,2944,0
2973,844,52,1
2974,844,4153,1
2975,478,1148,1
2976,519,1148,1
2977,66,2970,1
2978,252,676,1
2979,84,1486,1
2980,84,2562,0
2981,86,1474,1
2982,88,795,0
2983,88,1949,1
2984,90,214,1
2985,89,1491,1
2986,91,1491,1
2987,280,428,1
2988,247,203,1
2989,181,4168,0
2990,181,4137,1
2991,181,3465,0
2994,436,964,0
2995,436,965,1
2996,890,523,1
2997,890,1151,1
2998,265,706,0
2999,265,5344,1
3000,1093,1456,1
3001,414,661,1
3002,743,1785,0
3003,743,1788,0
3004,743,2470,1
3005,743,5658,0
3006,415,219,1
3007,678,646,0
3008,678,5187,1
3009,679,3063,1
3010,448,47,1
3011,450,428,1
3012,451,1352,1
3013,451,1351,0
3014,451,4659,1
3015,261,3041,1
3016,261,1501,0
3017,149,1333,1
3018,149,659,0
3019,151,481,0
3020,151,632,1
3021,151,2739,0
3022,42,634,1
3023,49,1055,1
3024,50,1055,1
3025,51,1055,1
3026,628,1226,1
3027,628,1225,1
3028,629,936,1
3029,346,1561,1
3030,346,1562,1
3031,347,2667,1
3032,348,1564,1
3033,345,1558,1
3034,345,4248,0
3035,350,1687,1
3036,351,2073,0
3037,351,1750,0
3038,351,3570,0
3039,351,4273,1
3040,353,2073,0
3041,353,1750,1
3042,352,1569,0
3043,352,2508,1
3044,352,3442,0
3047,358,1570,1
3048,358,1579,1
3049,358,3035,0
3050,361,1573,0
3051,361,1786,1
3052,122,1471,1
3053,4484,2614,1
3054,4485,2614,1
3055,137,1687,1
3056,137,951,0
3057,137,3748,0
3058,138,314,0
3059,138,5168,1
3060,138,1119,1
3061,920,1206,1
3062,811,30,1
3063,600,1661,0
3064,600,1765,1
3065,144,1333,1
3066,144,659,0
3067,145,1333,1
3068,596,416,0
3069,596,3265,0
3070,596,2523,1
3071,801,5720,1
3072,801,1051,1
3073,802,563,0
3074,802,2506,0
3075,802,2505,1
3076,804,202,0
3077,804,1773,0
3078,804,1936,1
3079,308,4168,0
3080,308,3465,1
3081,308,4411,0
3082,310,862,1
3083,3166,3347,1
3084,363,3280,0
3085,363,617,1
3086,367,2732,1
3087,408,206,1
3088,410,632,1
3089,411,5273,1
3090,411,716,0
3091,411,1707,0
3092,411,2499,0
3093,412,1454,0
3094,412,2699,0
3095,412,3221,0
3096,412,4037,0
3097,116,131,1
3098,118,5653,1
3099,118,5655,0
3100,118,4141,0
3101,119,5654,1
3102,119,3738,0
3103,120,307,1
3104,120,102,0
3105,120,3386,0
3106,102,121,1
3107,1100,215,1
3108,1100,941,0
3109,1109,1469,1
3110,1106,1474,1
3111,1110,855,0
3112,1110,2105,0
3113,1110,2899,0
3114,1110,4573,1
3115,1111,1126,0
3116,1111,2453,1
3117,1111,3344,0
3118,1111,5694,0
3119,1113,1477,1
3120,52,1055,1
3121,52,416,0
3122,53,943,1
3123,53,416,0
3124,948,427,1
3125,142,5244,1
3126,142,4131,1
3127,616,529,1
3128,5293,1912,1
3129,658,782,1
3130,615,1079,1
3131,615,457,0
3132,936,1245,1
3133,936,5729,0
3134,936,305,0
3135,703,634,1
3136,419,208,1
3137,620,52,1
3138,619,52,1
3139,712,537,0
3140,712,568,1
3141,712,4130,1
3142,461,202,1
3143,461,5696,1
3144,461,110,0
3145,461,3367,0
3146,5488,5468,1
3147,470,1161,0
3148,470,4076,1
3149,470,1440,0
3150,470,1597,0
3151,739,1415,1
3152,3336,3548,0
3153,3336,3549,1
3154,3337,3551,1
3155,3337,3552,0
3156,3338,3553,1
3157,3338,3518,0
3158,2948,5414,0
3159,2948,5019,0
3160,2949,130,1
3161,2951,2964,1
3162,2963,3133,1
3163,2956,2475,0
3164,2946,3275,0
3165,2946,5248,0
3166,2947,3117,1
3167,2947,3275,0
3168,2986,1978,1
3169,2986,4450,0
3170,3385,3895,1
3171,3375,1638,1
3172,3406,3624,1
3173,2957,3163,1
3174,4753,4560,1
3175,4753,3957,1
3176,2965,3135,1
3177,2970,1791,1
3178,2971,703,0
3179,2971,3224,1
3180,2974,3156,0
3181,2974,4168,0
3182,2974,3465,1
3183,2974,4411,0
3184,2979,1873,1
3185,2978,1873,1
3186,2997,3170,1
3187,3000,3596,1
3188,3004,3175,1
3189,3006,3175,1
3190,2754,2920,0
3191,2754,3173,1
3192,4560,4594,1
3193,3003,3176,1
3194,3016,3185,1
3195,3016,3383,0
3196,2755,2760,0
3197,2755,3657,1
3198,2763,2750,0
3199,2999,632,1
3200,2758,2920,1
3201,2809,2951,1
3202,2903,3070,0
3203,2903,3072,0
3204,2903,3115,1
3205,3954,4096,1
3206,4003,4187,1
3207,2770,1112,1
3208,2770,1710,1
3209,2773,1112,1
3210,2773,1506,1
3211,2773,1710,0
3212,2792,3754,0
3213,2792,1262,0
3214,2792,617,1
3215,2794,2943,0
3216,2794,172,0
3217,2794,2236,1
3218,2794,5543,0
3219,2796,1148,1
3220,2813,2677,0
3221,2813,3375,1
3222,2807,3529,0
3223,2807,3527,1
3224,2807,4135,1
3225,5551,5544,1
3226,2832,2974,0
3227,2832,3304,1
3228,2847,2047,1
3229,2848,2047,1
3230,3091,3267,1
3231,2879,3031,1
3232,2882,1320,1
3233,2882,3425,0
3234,2849,3005,1
3235,2820,2958,0
3236,2820,2959,1
3237,2840,2996,1
3238,4836,2614,1
3239,2850,3008,1
3240,3234,5609,1
3241,3234,5591,0
3242,3366,3595,1
3243,3366,3901,0
3244,2883,3309,1
3245,2884,3049,1
3246,2884,3051,0
3247,2884,4238,0
3248,3092,3274,1
3249,3092,3515,0
3250,3094,2667,1
3251,2860,3034,1
3252,3320,3519,1
3253,3320,3520,0
3254,2861,4228,1
3255,2867,68,0
3256,2887,3053,0
3257,2887,4227,1
3258,3329,3541,1
3259,3251,3432,1
3260,2865,3023,1
3261,2865,3467,0
3262,2865,4441,0
3263,3257,4168,0
3264,3257,3465,1
3265,3330,3542,1
3266,3330,3554,0
3267,3332,3544,1
3268,3334,3545,1
3269,3334,4842,0
3270,3333,3544,1
3271,3241,3058,1
3272,2893,3057,0
3273,2893,5355,1
3274,2937,3100,1
3275,3216,1771,1
3276,3216,3389,0
3277,3216,3199,0
3278,3216,5690,0
3279,3254,3434,1
3280,3254,3435,0
3281,3271,3463,1
3282,3293,3495,1
3283,3293,3496,0
3284,2872,68,1
3285,3346,3565,1
3286,2894,3059,1
3287,2905,3008,1
3288,2910,3077,1
3289,2910,3098,0
3290,2910,5740,0
3291,3397,4319,1
3292,3400,3613,1
3293,3400,3628,0
3294,3401,3605,0
3295,3401,4943,0
3296,3401,5319,1
3297,3401,5331,0
3298,3402,3633,1
3299,3405,3619,1
3300,2912,3078,1
3301,3327,3543,0
3302,3327,3537,1
3303,2926,3094,1
3304,3217,3387,1
3305,3217,3388,0
3306,3217,4479,0
3308,5562,5570,1
3309,4377,1844,1
3310,4377,4478,0
3311,5564,5571,1
3312,5565,5573,1
3313,3326,3535,1
3314,3326,3536,0
3315,2616,1951,1
3316,3379,3601,1
3317,2931,3100,1
3318,3403,3605,0
3319,3403,5093,0
3320,3403,5321,1
3321,3403,5333,0
3322,2700,3070,0
3323,2700,3115,1
3324,2607,2761,1
3325,2607,1794,0
3326,2629,2806,0
3327,2629,2805,1
3328,2629,2814,0
3329,3378,1938,1
3330,3352,3395,1
3331,2938,3100,1
3332,2612,887,0
3333,2612,5711,1
3334,2615,2792,1
3335,2628,2804,1
3336,2618,2019,1
3337,2618,5677,0
3338,4517,4553,0
3339,4517,4809,1
3340,2633,2144,0
3341,2633,3423,1
3342,2621,5340,0
3343,2621,2989,1
3344,2621,2085,1
3345,2622,3896,1
3346,2622,2085,0
3347,2622,5330,0
3348,2625,2799,1
3349,2627,632,0
3350,2630,4973,1
3351,2630,4821,0
3352,2631,2807,1
3353,2634,2812,1
3354,2634,2813,0
3355,2646,976,1
3356,2648,2823,1
3357,2649,2824,0
3358,2649,2825,1
3362,5411,5393,1
3363,5411,3275,0
3364,5411,5248,0
3365,2653,3564,1
3366,2653,4004,0
3367,2653,3565,1
3368,2664,2840,1
3369,2665,2842,1
3370,2659,2834,1
3371,2666,2844,1
3372,2669,2846,0
3373,2673,2850,1
3374,2675,2852,1
3375,2656,204,1
3376,3295,3495,1
3377,3295,3496,0
3378,2658,204,1
3379,2661,2838,1
3380,2662,2839,1
3381,2663,2870,1
3382,2663,4959,0
3383,2667,2843,1
3384,2668,2845,1
3385,3296,3495,1
3386,3296,3496,0
3387,2670,2847,1
3388,2670,5438,0
3389,2671,2848,1
3390,2672,2849,1
3391,2674,2851,1
3392,2685,2860,1
3393,2686,2861,1
3394,2686,4396,1
3395,2687,2862,1
3396,2688,2863,1
3397,2690,2863,1
3399,2691,2866,1
3400,2692,2867,1
3401,2689,2863,1
3402,2714,2908,1
3403,2734,2292,1
3404,2735,2292,1
3405,2738,529,0
3406,2738,3409,0
3407,2738,4272,0
3408,2738,1705,1
3409,2726,2838,0
3410,2726,3198,1
3411,2715,632,0
3412,2715,3226,1
3413,2716,4531,0
3414,2716,5539,1
3415,2922,3091,1
3416,2922,3092,0
3417,2925,3093,1
3418,498,1403,1
3419,295,1537,0
3420,295,2751,1
3421,296,210,1
3422,5110,5051,1
3423,5110,5330,0
3424,2709,2881,1
3425,2729,2902,1
3426,2730,2902,1
3427,2731,2911,0
3428,2731,3257,1
3429,2731,4145,1
3430,2733,2903,1
3431,2733,3991,0
3432,2736,2893,0
3433,2736,3409,0
3434,2736,1705,1
3435,2737,2904,1
3436,670,1173,1
3437,755,1055,0
3438,755,416,0
3439,755,3127,1
3440,791,4659,0
3441,791,1352,1
3442,756,1855,1
3443,756,4511,0
3444,756,729,0
3445,756,5527,0
3446,63,1653,1
3447,103,1653,1
3448,379,583,1
3449,379,762,0
3450,379,1098,0
3451,206,1196,1
3452,206,675,0
3453,206,1696,0
3454,206,4881,1
3455,207,5402,1
3456,207,951,0
3457,207,320,0
3458,208,677,1
3459,209,676,0
3460,209,4377,1
3461,3901,4064,0
3462,3901,3558,1
3464,3905,4066,1
3465,3906,4067,0
3466,3906,4191,1
3467,4621,4647,1
3468,210,52,1
3469,663,1079,1
3470,663,457,0
3471,665,1159,0
3472,665,3561,1
3473,665,1162,0
3474,666,782,1
3475,404,3028,0
3476,404,1130,0
3477,404,4722,1
3478,3565,3742,1
3479,406,47,0
3480,406,3183,1
3481,406,3263,0
3482,797,855,0
3483,797,4052,0
3484,797,4998,1
3485,323,352,1
3486,1043,893,1
3487,4458,4520,1
3488,435,375,0
3489,435,4551,1
3490,854,1181,1
3491,875,983,1
3492,896,1195,0
3493,896,1766,0
3494,896,2952,0
3495,896,4366,1
3496,723,1103,1
3497,725,1122,1
3498,178,3860,1
3499,187,563,0
3500,187,4668,1
3501,190,3604,1
3502,190,5612,0
3503,190,5613,0
3504,191,236,1
3505,191,789,0
3506,521,664,1
3507,2379,2102,0
3508,446,278,0
3509,446,2446,1
3510,446,3569,0
3511,446,3623,1
3512,447,1373,0
3513,447,574,0
3514,447,3064,1
3515,476,98,1
3516,476,824,0
3517,477,632,1
3518,6,996,1
3519,6,4684,0
3520,6,1220,0
3521,7,41,0
3522,7,951,0
3523,7,422,0
3524,7,5008,0
3525,1048,5263,1
3526,268,337,0
3527,268,351,0
3528,898,1530,1
3529,888,1144,1
3530,402,210,1
3531,324,933,1
3532,115,5626,1
3533,12,756,0
3534,12,980,0
3535,13,1911,1
3536,501,4787,1
3537,501,538,0
3538,501,2752,0
3539,501,3516,0
3540,859,1771,1
3541,332,1541,1
3542,1922,3180,1
3543,727,782,1
3544,729,1376,0
3545,729,1517,0
3546,729,4080,1
3547,121,244,1
3548,601,632,1
3549,18,3690,0
3550,18,3918,1
3551,806,2470,1
3554,728,4162,1
3555,807,703,0
3556,807,3,0
3557,807,600,0
3558,807,2945,1
3559,522,729,1
3560,523,903,1
3561,8,52,0
3562,8,3605,0
3563,8,4942,0
3564,8,5318,1
3565,10,1035,1
3566,914,375,0
3567,914,4551,1
3568,603,1386,1
3569,603,1555,1
3570,767,1020,1
3571,768,1026,0
3572,769,1380,1
3573,769,527,0
3574,769,2516,0
3575,19,855,0
3576,20,2085,1
3577,20,2479,0
3578,21,278,0
3579,22,1543,1
3580,22,271,1
3581,22,1542,0
3582,23,350,0
3583,23,1459,1
3584,440,343,1
3585,3541,3714,0
3586,3541,3715,0
3587,3542,3716,1
3588,3543,3717,1
3589,3544,980,0
3590,3544,428,1
3591,3563,3740,1
3592,3564,2505,0
3593,3567,3744,0
3594,3567,3743,0
3595,3567,4860,1
3596,3568,3747,1
3597,3568,4921,0
3598,3569,3745,0
3599,3569,3746,1
3600,3570,3756,1
3601,3571,3750,1
3602,3571,3751,1
3603,3579,3761,1
3604,3580,3762,0
3605,3581,1638,1
3606,3582,3763,1
3607,3574,3755,1
3608,3574,5701,0
3609,3577,3758,1
3610,3578,4226,1
3611,560,279,1
3612,561,609,1
3613,561,2485,0
3614,562,4660,1
3615,562,2997,0
3616,562,4661,0
3617,563,144,1
3618,862,1118,1
3619,865,1119,1
3620,865,1120,0
3621,866,352,0
3622,866,3925,0
3623,866,5525,1
3624,282,5715,0
3625,282,632,1
3626,282,2739,0
3627,307,217,1
3628,2403,4454,1
3629,559,279,0
3630,559,3041,1
3631,189,709,0
3632,189,1707,1
3633,524,1199,1
3634,524,2701,0
3635,524,2928,0
3636,524,3380,1
3637,793,1112,1
3638,793,496,0
3639,5382,5359,1
3640,735,1122,1
3641,814,1111,1
3642,814,1112,1
3643,814,496,0
3644,299,816,1
3645,300,213,0
3646,300,5190,1
3647,317,343,1
3648,319,1361,0
3649,319,1363,0
3650,334,726,1
3651,3354,3581,1
3652,823,1112,1
3653,823,496,0
3654,537,933,1
3655,542,3448,0
3656,542,2546,0
3657,542,4483,1
3658,316,5644,0
3660,594,330,1
3661,852,1153,1
3662,540,3003,0
3663,540,4154,1
3664,540,2301,0
3665,853,1114,1
3666,853,1153,1
3667,855,1153,1
3668,856,1153,1
3669,856,826,1
3670,857,422,1
3671,857,951,0
3672,857,1150,1
3673,486,3201,1
3674,486,314,0
3675,650,151,1
3676,650,462,0
3677,651,3151,1
3678,651,2380,0
3679,598,332,0
3680,598,330,1
3681,630,1758,0
3682,630,21,0
3683,630,398,0
3684,630,4758,1
3685,254,2557,1
3686,297,2511,1
3687,386,967,1
3688,386,968,1
3689,386,5602,0
3690,386,2900,1
3695,272,204,0
3696,272,1547,0
3697,5004,1773,1
3698,5005,4930,1
3699,5006,2777,1
3700,301,252,1
3701,301,659,0
3702,784,2085,1
3703,784,1258,0
3704,784,2989,1
3705,784,5340,0
3706,789,456,1
3707,302,632,1
3708,3394,648,0
3709,3394,3609,1
3710,3395,3610,0
3711,2381,2537,0
3712,2381,3669,1
3713,453,790,0
3714,453,1083,0
3715,453,5431,1
3716,453,3107,1
3717,469,1051,1
3718,469,803,0
3719,469,1753,1
3720,469,1552,0
3721,971,879,1
3722,886,1141,0
3723,973,1278,1
3724,14,634,1
3725,526,1224,1
3726,528,664,1
3727,846,709,0
3728,846,4380,0
3729,846,1707,1
3730,530,702,1
3731,530,923,0
3732,530,3046,1
3733,716,1097,1
3734,717,1115,1
3735,719,1146,1
3736,9,1331,0
3737,9,1332,1
3738,3058,3227,1
3739,583,3201,1
3740,3063,3229,1
3741,3063,5471,0
3742,3065,3231,1
3743,3065,3921,0
3744,3065,4664,0
3745,3065,5472,0
3746,584,1685,0
3747,584,4188,0
3748,132,170,0
3749,132,1366,1
3750,798,352,1
3751,798,795,0
3752,798,525,0
3753,611,1112,1
3754,611,1710,1
3755,585,3201,1
3756,612,1710,1
3757,612,1112,1
3758,202,1516,1
3759,202,1030,0
3760,204,1516,1
3761,204,1030,0
3762,204,2602,0
3763,230,1518,0
3764,230,2688,1
3765,130,1366,1
3766,130,170,0
3767,376,763,1
3768,715,1097,1
3769,372,4659,1
3770,372,1352,1
3771,1378,1803,1
3772,1378,1805,1
3773,1378,1804,1
3774,1453,1836,1
3775,1451,3680,1
3776,1451,5518,0
3777,1452,1836,1
3778,836,674,1
3779,803,1303,1
3780,803,4123,1
3781,810,1303,1
3782,810,4125,1
3783,860,5598,0
3784,860,1771,0
3785,860,5601,0
3786,860,4563,1
3787,702,1235,1
3788,702,1236,0
3789,1060,1385,1
3790,701,4540,0
3791,701,1705,0
3792,701,1597,0
3793,701,4417,1
3794,168,316,1
3795,168,855,1
3796,168,2445,1
3797,167,969,0
3798,167,101,0
3799,167,4138,1
3800,167,4176,1
3801,169,180,1
3802,4041,4240,1
3803,5355,3825,0
3804,5355,5423,1
3805,228,3198,1
3806,321,756,1
3807,322,1207,1
3808,946,1463,0
3809,946,1571,0
3810,946,706,0
3811,946,5344,1
3812,947,1305,1
3813,170,180,1
3814,3357,3584,1
3815,171,434,0
3816,171,1755,1
3817,172,958,1
3818,253,538,0
3819,253,901,0
3820,253,2752,1
3821,255,2765,1
3822,452,428,1
3823,305,215,1
3824,531,920,1
3825,503,903,1
3826,3865,4074,1
3827,3869,4043,0
3828,4330,3698,1
3829,4330,3918,1
3830,3355,2422,1
3831,3355,2423,1
3832,3355,2424,0
3833,812,4129,1
3834,222,352,1
3835,1039,1077,1
3836,1039,1424,1
3837,731,1370,1
3838,373,1352,0
3839,373,4659,1
3840,373,1123,0
3841,502,917,1
3842,502,902,0
3843,127,864,1
3844,128,1100,1
3845,128,4120,1
3846,129,4122,1
3847,129,4121,1
3848,432,235,0
3849,432,942,0
3850,432,1536,0
3851,432,5671,1
3852,433,210,1
3853,277,793,1
3854,277,637,0
3855,278,720,1
3856,283,674,1
3857,1102,2619,1
3858,1104,1518,1
3859,1107,1467,1
3860,1108,1468,1
3861,5357,5317,1
3862,5357,5697,0
3863,4192,4320,1
3864,4194,3636,1
3865,4194,4206,1
3866,4189,4331,1
3867,4196,5451,1
3868,5526,5496,1
3869,5527,5494,1
3870,5528,5494,1
3871,5437,5411,1
3872,4203,3850,1
3873,4204,3850,1
3874,4205,3850,1
3875,4210,4349,0
3876,4210,5387,1
3877,4211,5426,1
3878,4211,5427,1
3879,4217,4022,0
3880,4217,5265,1
3881,4218,4355,1
3882,4218,4357,0
3883,5532,5500,1
3884,5451,2003,1
3886,4227,4362,0
3887,4830,2560,1
3888,4725,4724,1
3889,5113,4982,1
3890,5113,5058,0
3891,4225,2047,1
3892,5353,5307,1
3893,4824,3902,1
3894,4247,4384,1
3895,5367,5332,1
3896,4237,4373,1
3897,4654,1826,1
3898,4654,3397,1
3899,4246,2536,0
3900,4246,4388,0
3901,4246,5055,1
3902,4249,1826,0
3903,4249,4385,1
3904,4250,2681,0
3905,4250,1843,1
3906,4250,5239,0
3909,217,152,0
3910,217,89,0
3911,217,1705,1
3912,218,682,1
3913,219,518,0
3914,219,855,0
3915,219,2490,1
3916,223,507,0
3917,223,505,1
3918,224,353,1
3919,224,1481,0
3920,224,4663,1
3921,225,706,0
3922,225,5344,1
3923,753,1055,1
3924,1067,1406,0
3925,1067,1692,1
3926,740,5578,0
3927,740,3680,1
3928,466,768,1
3929,92,1492,1
3930,93,1498,0
3931,93,1500,0
3932,93,1705,1
3933,93,1495,1
3934,100,21,0
3935,100,1758,1
3936,251,905,1
3937,656,632,0
3938,656,5144,1
3939,742,896,0
3940,742,3262,0
3941,3,617,1
3942,146,659,0
3943,147,1333,1
3944,147,659,0
3945,1635,2017,1
3946,156,1144,1
3947,734,782,1
3948,3657,3828,1
3949,3657,5300,0
3950,3659,4592,0
3951,3659,5399,1
3952,3659,5399,0
3953,3659,5092,0
3954,3660,3830,1
3955,3660,3831,1
3956,3660,3832,1
3957,3619,3793,1
3958,3623,3796,1
3959,3682,3845,1
3960,3682,4632,1
3961,3682,4379,0
3962,3682,4637,1
3963,3667,5105,1
3964,3671,1873,1
3965,3635,3807,1
3966,3636,3808,1
3967,3647,3884,1
3968,3651,3820,1
3969,3651,5667,0
3970,3652,3821,1
3971,3652,4944,0
3972,3683,3846,1
3973,3684,3871,0
3974,3684,5310,1
3975,3685,3847,0
3976,736,782,1
3977,840,490,0
3978,840,4764,1
3979,840,5649,1
3980,849,738,1
3981,850,254,0
3982,776,770,1
3983,1685,2000,0
3984,1685,3171,1
3985,3672,4688,1
3986,26,714,1
3987,26,1505,1
3988,978,1112,1
3989,978,1506,0
3990,979,1416,1
3991,979,1422,1
3992,979,826,1
3993,979,1298,0
3994,911,3445,0
3995,911,2585,0
3996,911,4494,1
3997,1684,2005,1
3998,179,634,1
3999,180,5324,1
4000,180,4199,0
4001,180,628,1
4002,180,3407,0
4003,182,4346,0
4004,182,3149,0
4005,182,2487,1
4006,182,4347,0
4007,183,121,0
4008,183,3179,1
4009,184,5244,1
4010,184,4131,1
4011,185,1254,0
4012,185,5244,1
4013,3957,4108,1
4014,101,21,0
4015,101,1758,1
4016,161,93,0
4017,161,296,1
4018,161,5477,0
4019,162,980,0
4020,162,4103,0
4021,162,4102,1
4022,61,1094,1
4023,61,1095,0
4024,485,1096,1
4025,558,1341,1
4026,558,3040,0
4027,558,3266,0
4028,1049,2483,1
4029,1050,1374,1
4030,1051,646,0
4031,1051,5187,1
4032,1562,4971,1
4033,1053,855,1
4034,1053,1384,0
4035,1070,1173,1
4036,1072,1096,0
4037,1073,1331,1
4038,1074,893,1
4039,614,459,1
4040,576,634,0
4042,577,93,0
4043,577,296,1
4044,577,5482,0
4045,578,93,1
4046,578,296,1
4047,1566,1905,1
4048,438,1454,0
4049,438,2778,1
4050,872,1084,1
4051,872,1128,1
4052,872,1129,0
4053,873,1079,1
4054,873,457,0
4055,4245,4382,1
4056,4245,4987,0
4057,5420,5406,1
4058,5421,5407,1
4060,4939,4868,1
4061,4939,4869,0
4062,4940,4868,1
4063,4940,4869,0
4064,4260,4390,1
4065,4261,1856,1
4066,4262,4605,1
4067,4262,4810,1
4068,4943,4872,1
4069,5397,5379,1
4070,5398,5371,1
4071,4304,4428,1
4072,4305,1415,1
4073,4453,4514,1
4074,4456,4517,1
4075,4457,4518,0
4076,4457,3568,0
4077,4269,2680,0
4078,4269,4397,0
4079,4269,4399,1
4080,4275,4402,1
4082,4831,4772,1
4083,5503,130,0
4084,4265,1856,1
4085,4265,4966,0
4086,4266,3755,1
4087,4266,5702,0
4088,4267,3465,1
4089,4375,4475,1
4090,4375,5479,1
4091,4376,4476,0
4092,5427,2090,1
4093,5591,5636,1
4094,5591,5637,0
4095,4452,4252,1
4096,5447,5424,1
4097,5456,2229,0
4098,5544,5524,1
4099,4447,3060,1
4100,4448,1220,1
4101,4454,2922,1
4102,4454,4515,1
4103,4454,5282,0
4104,4606,4630,1
4106,4461,4522,1
4107,4462,4522,1
4108,5129,5091,0
4109,5129,5324,1
4110,4625,4649,1
4111,4460,4522,1
4112,4467,4522,1
4113,4471,2343,1
4115,4472,949,1
4116,4474,4526,1
4117,4475,4529,1
4118,4477,4532,1
4119,4477,4537,1
4120,809,634,0
4121,809,5545,0
4122,809,1795,1
4123,809,5546,0
4124,815,130,1
4125,987,24,1
4126,987,4128,1
4127,989,2526,0
4128,989,2523,1
4129,989,3265,0
4130,155,1189,1
4131,250,1152,0
4132,157,1711,1
4133,1586,1925,1
4134,1587,1926,1
4135,158,628,1
4136,158,3640,0
4137,159,1758,0
4138,159,21,0
4139,159,398,0
4140,160,93,0
4141,160,296,1
4142,160,5483,0
4143,194,3529,0
4144,194,3527,1
4145,194,4136,1
4146,195,4032,0
4147,195,5176,1
4148,196,5706,1
4149,950,1255,0
4150,950,1489,1
4151,951,5604,0
4152,951,5386,1
4153,951,5605,0
