utility_id,zipcode_id
23,14888
23,14889
23,14890
585,14890
23,14891
23,14892
585,14892
23,14893
23,14894
585,14894
23,14895
412,14895
23,14896
23,14897
23,14899
23,14901
23,14902
23,14903
23,14904
2591,14904
23,14905
412,14905
585,14905
2591,14905
23,14906
412,14906
585,14906
2591,14906
23,14907
585,14907
2558,14907
2591,14907
23,14909
412,14909
23,14910
23,14911
91,14912
1217,14912
1289,14912
23,14913
23,14914
622,14915
1289,14915
23,14916
23,14917
412,14919
23,14920
23,14922
585,14922
23,14924
23,14927
23,14928
23,14929
23,14930
23,14931
2607,14931
23,14932
23,14933
23,14934
23,14935
23,14936
23,14937
23,14938
23,14939
23,14940
23,14941
2607,14941
23,14942
23,14945
23,14946
23,14947
23,14948
23,14950
215,14950
23,14951
215,14951
23,14952
23,14956
23,14957
23,14958
23,14963
23,14964
23,14965
215,14965
23,14970
23,14984
23,14993
23,14999
241,14999
23,15002
23,15003
241,15003
23,15004
23,15006
23,15007
241,15007
23,15008
241,15008
903,15008
23,15009
241,15009
23,15010
23,15011
241,15011
23,15012
903,15012
23,15015
241,15015
23,15016
23,15017
23,15018
241,15018
23,15019
241,15019
23,15020
241,15020
727,15020
903,15020
23,15021
241,15021
23,15022
903,15022
23,15023
241,15023
23,15024
241,15024
23,15025
241,15025
23,15026
241,15026
23,15028
241,15028
23,15029
241,15029
23,15031
23,15032
241,15032
23,15033
23,15034
241,15034
23,15035
241,15037
23,15038
23,15042
23,15043
23,15045
23,15047
23,15048
622,15048
23,15049
622,15049
1289,15049
23,15050
622,15050
23,15051
23,15052
2652,15052
23,15053
2652,15053
23,15055
23,15056
2652,15056
23,15057
23,15058
23,15060
2652,15060
3086,15060
23,15061
23,15062
2652,15062
23,15063
2652,15063
23,15066
2652,15066
23,15067
911,15067
2652,15067
23,15068
622,15068
1289,15068
2652,15068
23,15069
2648,15069
2652,15069
3086,15069
23,15070
911,15070
2652,15070
23,15071
622,15071
1289,15071
23,15073
2652,15073
23,15074
23,15075
903,15075
2652,15075
23,15077
23,15078
23,15079
23,15080
911,15080
2652,15080
23,15081
911,15081
2637,15081
2648,15081
2652,15081
23,15082
23,15083
911,15083
23,15084
2652,15084
3086,15084
23,15085
23,15086
2652,15086
23,15087
911,15087
2648,15087
2652,15087
23,15088
2652,15088
120,15089
658,15089
1289,15089
120,15091
658,15091
1289,15091
120,15093
911,15093
2188,15093
120,15094
658,15094
911,15094
1289,15094
120,15096
120,15097
911,15097
911,15099
2637,15099
911,15101
1289,15101
3094,15101
622,15102
1289,15102
120,15103
2188,15103
622,15104
1289,15104
622,15105
1289,15105
870,15106
911,15106
1770,15106
2375,15106
870,15108
870,15109
911,15109
2618,15109
870,15110
911,15110
1437,15110
2618,15110
658,15111
1106,15111
1289,15111
120,15112
911,15112
1289,15112
911,15113
1289,15113
1437,15113
911,15114
1289,15114
120,15115
2188,15115
120,15116
911,15116
1437,15116
2188,15116
120,15117
1289,15118
23,15119
911,15119
1289,15119
120,15120
911,15120
1289,15120
23,15121
911,15121
2283,15121
23,15122
911,15122
1289,15122
2283,15122
911,15123
1770,15123
2375,15123
2699,15123
911,15124
1289,15124
1770,15124
2375,15124
2699,15124
120,15126
1217,15126
1289,15126
120,15127
658,15127
1217,15127
911,15128
1289,15128
3094,15128
658,15129
1289,15129
911,15130
1770,15130
2375,15130
2699,15130
911,15131
2097,15131
2618,15131
2637,15131
120,15133
850,15133
1217,15133
2188,15133
1862,15134
2359,15134
1217,15135
1862,15137
2318,15137
704,15138
1217,15138
1289,15138
1862,15138
1862,15139
91,15140
1217,15140
1289,15140
1862,15140
1217,15141
1289,15141
1862,15141
120,15142
1217,15142
850,15143
1217,15143
1217,15144
1289,15144
1862,15144
1862,15145
91,15146
1217,15146
1289,15146
91,15147
1068,15147
1862,15147
2318,15147
120,15148
1217,15148
1289,15148
120,15149
1217,15149
1217,15150
1217,15151
91,15152
1217,15152
1289,15152
1862,15152
704,15153
850,15153
1217,15153
1289,15153
1862,15153
1217,15155
1862,15156
1862,15157
2318,15157
1217,15158
1289,15158
1862,15158
704,15160
1862,15160
2341,15160
91,15161
1862,15161
2341,15161
1862,15162
2318,15162
704,15163
1862,15163
2359,15163
120,15164
850,15164
1217,15164
1862,15165
1217,15166
1289,15166
91,15167
1217,15167
1289,15167
1862,15167
1217,15168
1217,15169
91,15170
1217,15170
1289,15170
1217,15172
1217,15173
1217,15175
1289,15175
1217,15176
1217,15177
1217,15178
1217,15183
1217,15184
1217,15185
1217,15191
23,15192
458,15192
23,15194
458,15194
23,15195
458,15195
1586,15195
23,15196
23,15197
23,15198
36,15199
91,15199
1068,15199
1586,15199
36,15200
91,15200
1068,15200
1586,15200
2318,15200
23,15201
91,15201
1586,15201
23,15202
23,15203
458,15203
894,15203
1586,15203
2318,15203
23,15204
1586,15204
23,15205
36,15205
91,15205
1586,15205
2318,15205
969,15206
1862,15206
2318,15206
2359,15206
458,15207
2318,15207
458,15208
969,15208
23,15209
458,15209
1586,15209
2318,15209
91,15210
1586,15210
2318,15210
1586,15211
2318,15211
1862,15213
2318,15213
458,15214
894,15214
2318,15214
894,15215
2318,15215
91,15216
1586,15216
1862,15216
2318,15216
23,15217
458,15218
969,15218
2318,15218
1586,15219
2318,15219
91,15220
1068,15220
1862,15220
2318,15220
23,15221
36,15221
91,15221
622,15221
1068,15221
1862,15222
2318,15222
969,15223
1862,15223
2318,15223
23,15224
91,15224
1586,15224
1862,15225
2318,15225
23,15226
458,15226
1586,15226
2318,15226
458,15227
894,15227
969,15227
1880,15227
2318,15227
2318,15228
23,15229
2318,15230
894,15231
2318,15231
23,15232
23,15233
412,15233
3049,15233
23,15234
687,15234
2057,15234
2429,15234
412,15235
600,15237
2429,15237
3049,15237
321,15238
2057,15238
2429,15238
23,15239
687,15239
23,15241
2057,15241
23,15242
2057,15242
2429,15242
23,15243
412,15243
23,15244
412,15244
23,15246
412,15246
23,15247
412,15247
23,15248
412,15248
23,15249
2053,15249
2057,15249
2558,15249
2578,15249
600,15250
687,15251
2429,15251
3049,15252
23,15254
2429,15254
3049,15254
23,15255
600,15255
2463,15255
3049,15255
600,15256
2429,15256
600,15257
2429,15257
23,15258
687,15258
2429,15258
23,15259
600,15259
2429,15259
3049,15259
687,15261
23,15262
3049,15262
23,15263
2429,15263
23,15264
2429,15264
3049,15264
23,15265
687,15265
23,15267
687,15267
2429,15267
3049,15267
23,15268
687,15268
3049,15268
23,15269
687,15269
2057,15269
2429,15269
600,15270
1533,15270
2429,15270
23,15271
412,15271
687,15272
23,15273
687,15273
2057,15273
23,15274
412,15274
23,15278
412,15278
687,15278
23,15280
412,15280
23,15281
412,15281
23,15283
687,15283
2429,15283
600,15284
2429,15284
3049,15284
23,15286
412,15286
687,15286
23,15287
412,15287
687,15287
687,15288
2429,15288
2685,15288
23,15289
412,15289
321,15290
687,15290
2429,15290
2685,15290
2685,15291
23,15292
687,15292
2700,15292
687,15294
2700,15294
23,15295
687,15295
23,15296
412,15296
23,15297
412,15297
23,15298
412,15298
23,15302
23,15303
687,15303
23,15304
23,15305
23,15306
23,15307
23,15308
412,15308
23,15309
23,15310
23,15311
23,15312
23,15313
23,15314
687,15314
23,15315
412,15315
23,15317
23,15323
23,15334
23,15336
23,15338
23,15339
23,15340
23,15342
23,15343
2558,15343
2558,15346
23,15347
2558,15347
23,15349
23,15350
585,15350
23,15352
23,15353
969,15353
23,15354
23,15355
23,15356
585,15356
2558,15356
23,15358
585,15358
23,15359
389,15359
969,15359
23,15360
585,15360
23,15361
389,15361
458,15361
969,15361
2098,15361
23,15362
969,15362
23,15363
389,15363
2558,15363
2683,15363
23,15365
2558,15365
23,15366
23,15367
2558,15367
23,15368
23,15369
389,15369
969,15369
2558,15369
23,15370
689,15370
2928,15370
23,15372
689,15372
2057,15372
2928,15372
23,15374
689,15374
2928,15374
23,15375
969,15375
2053,15375
2057,15375
2057,15376
2429,15376
23,15377
689,15377
2057,15377
2928,15377
23,15379
2860,15379
2928,15379
23,15380
600,15380
2057,15380
2928,15380
23,15381
2057,15381
23,15382
600,15382
2928,15382
23,15383
969,15383
2057,15383
2612,15383
23,15384
2860,15384
2928,15384
689,15385
2057,15385
2928,15385
23,15386
600,15386
2057,15386
2928,15386
23,15387
600,15387
753,15387
2429,15387
23,15388
600,15388
753,15388
2057,15388
2429,15388
23,15390
2860,15390
2928,15390
23,15391
969,15391
2612,15391
2860,15391
2928,15391
23,15392
1102,15392
2057,15392
2860,15392
2928,15392
23,15393
689,15393
2057,15393
2429,15394
23,15396
689,15396
2057,15396
2928,15396
23,15397
600,15397
2429,15397
23,15398
2057,15398
23,15399
2057,15399
23,15400
600,15400
2057,15400
2429,15400
23,15402
600,15402
2057,15402
2429,15402
23,15403
2057,15403
2612,15403
2928,15403
23,15405
969,15405
2057,15405
2057,15406
23,15407
2860,15407
2928,15407
23,15408
689,15408
2057,15408
2928,15408
23,15409
600,15409
811,15409
2463,15409
3049,15409
72,15410
600,15410
811,15410
2463,15410
72,15411
600,15411
23,15412
2463,15412
3049,15412
3059,15412
23,15413
811,15413
2463,15413
600,15415
811,15415
2463,15415
3049,15415
23,15416
811,15416
2463,15416
23,15417
3049,15417
3059,15417
3059,15418
23,15420
802,15420
2463,15420
23,15421
476,15421
600,15421
2928,15421
23,15422
2463,15422
3059,15422
23,15423
2463,15423
3059,15423
23,15426
3059,15426
23,15427
600,15427
2928,15427
23,15430
600,15430
2463,15430
3049,15430
23,15433
2463,15433
3059,15433
600,15436
1963,15436
2928,15436
23,15438
2463,15438
3059,15438
2463,15439
600,15440
811,15440
2463,15440
3049,15440
23,15441
2463,15441
600,15442
23,15443
476,15443
600,15443
2860,15443
2928,15443
23,15444
145,15444
2463,15444
3049,15444
3059,15444
2463,15445
3049,15445
3059,15445
23,15446
3059,15446
476,15447
600,15447
2463,15447
23,15449
145,15449
802,15449
2463,15449
23,15452
145,15452
23,15453
145,15453
802,15453
23,15454
145,15455
145,15457
3059,15457
145,15458
2463,15458
3059,15458
2402,15459
3059,15459
23,15460
23,15461
2402,15461
3059,15461
23,15462
241,15463
3059,15463
23,15464
145,15464
145,15465
819,15465
881,15465
145,15466
881,15466
23,15467
23,15468
3059,15468
145,15469
881,15469
145,15470
819,15470
881,15470
145,15472
881,15472
241,15474
3059,15474
2402,15475
3059,15475
23,15477
2402,15477
145,15478
881,15478
2463,15479
23,15480
23,15481
2463,15481
3059,15481
23,15483
3059,15483
145,15484
145,15485
2463,15485
3059,15485
145,15486
881,15486
23,15487
3059,15487
145,15488
3059,15489
241,15490
685,15490
3059,15490
23,15492
145,15492
3059,15492
145,15493
1065,15493
23,15494
145,15494
802,15494
2463,15494
145,15496
802,15496
1065,15496
2246,15496
3059,15498
23,15499
145,15499
23,15500
145,15501
1065,15501
23,15502
145,15503
881,15503
2246,15503
145,15505
23,15506
145,15506
3059,15506
145,15507
881,15507
3059,15508
23,15509
3059,15510
23,15511
2402,15511
3059,15511
3059,15512
23,15513
2402,15513
23,15515
23,15516
23,15517
23,15518
23,15519
23,15520
23,15521
23,15522
2402,15522
23,15523
23,15524
145,15524
23,15525
23,15526
23,15527
23,15528
23,15530
23,15531
23,15532
23,15549
23,15553
23,15554
2402,15554
23,15555
412,15555
3049,15555
23,15557
412,15557
3049,15557
23,15558
3049,15558
23,15560
241,15560
3059,15560
23,15562
2463,15562
3049,15562
3059,15562
241,15563
3059,15563
23,15564
23,15565
241,15565
23,15566
241,15566
3059,15566
23,15567
241,15567
23,15568
241,15568
23,15570
241,15570
23,15571
241,15571
23,15573
241,15573
23,15574
412,15574
3049,15574
23,15575
412,15575
23,15576
3059,15576
23,15577
412,15577
3049,15577
241,15579
3059,15579
23,15580
241,15580
23,15581
412,15581
3049,15581
23,15582
241,15582
3049,15582
23,15583
3049,15583
241,15585
23,15587
241,15587
23,15589
3049,15589
23,15590
3049,15590
23,15591
3049,15591
3059,15591
23,15592
241,15592
3049,15592
23,15593
3049,15593
23,15594
241,15594
23,15595
241,15595
3059,15595
23,15596
241,15596
3059,15596
23,15597
241,15597
3059,15597
23,15598
412,15598
3049,15598
23,15599
241,15599
412,15600
23,15601
412,15601
23,15602
23,15603
1962,15603
2558,15603
23,15606
687,15606
1962,15606
2558,15606
23,15607
687,15607
1962,15607
2558,15607
23,15609
23,15610
23,15611
2558,15611
23,15613
23,15614
2558,15614
23,15615
969,15615
2558,15615
2683,15615
23,15616
2558,15616
23,15617
969,15617
2558,15617
2578,15617
23,15618
2558,15618
23,15620
687,15620
2558,15620
23,15621
42,15621
23,15622
1383,15622
2558,15622
23,15623
969,15623
1418,15623
2558,15623
2868,15623
23,15625
687,15625
2700,15625
23,15626
969,15626
2558,15626
23,15628
969,15628
2558,15628
23,15629
23,15630
2057,15630
2558,15630
2578,15630
23,15632
2558,15632
2683,15632
23,15633
2558,15633
23,15634
969,15634
2558,15634
2683,15634
23,15635
2558,15635
23,15637
241,15637
727,15637
23,15638
241,15638
727,15638
23,15639
241,15639
727,15639
3059,15639
241,15640
23,15641
241,15641
727,15641
241,15642
727,15642
23,15643
241,15643
727,15643
23,15644
241,15644
23,15645
241,15645
727,15645
3059,15645
23,15646
241,15646
3059,15646
241,15647
23,15648
241,15648
626,15649
2079,15649
2501,15649
373,15651
1662,15651
2732,15651
1662,15652
1782,15652
1662,15653
626,15654
682,15654
1782,15654
1662,15655
704,15656
1662,15656
704,15657
1457,15657
704,15658
1662,15658
626,15659
2678,15659
626,15660
2079,15660
682,15662
1642,15662
1662,15662
704,15663
1662,15663
1662,15664
1782,15664
626,15665
2079,15665
682,15666
2732,15667
626,15668
1662,15668
2678,15668
626,15669
1642,15670
704,15671
1662,15671
626,15672
682,15672
626,15673
682,15673
704,15674
1662,15674
494,15675
626,15675
2079,15675
494,15677
626,15677
2079,15677
494,15678
626,15678
494,15679
704,15680
1662,15680
704,15681
850,15681
2188,15681
626,15682
626,15683
626,15684
1642,15684
626,15685
682,15685
1642,15685
626,15686
682,15686
682,15687
1642,15687
2678,15689
2732,15689
202,15690
626,15690
1642,15690
2030,15690
2079,15690
2861,15690
373,15691
704,15692
1662,15692
626,15693
1642,15693
626,15694
682,15694
1642,15694
1662,15694
1782,15694
704,15696
1662,15696
1782,15696
626,15698
944,15698
1662,15698
1662,15699
1662,15701
1782,15701
626,15704
1782,15704
626,15705
1782,15705
1662,15706
2678,15706
2732,15706
626,15707
944,15707
1662,15707
1782,15707
1662,15708
1782,15708
1642,15710
626,15711
2079,15711
626,15712
1782,15712
626,15713
682,15713
1662,15713
1782,15713
2678,15714
1662,15715
1662,15716
1782,15716
626,15717
1662,15717
2678,15717
2732,15717
3153,15717
1662,15720
2732,15720
3153,15720
704,15721
1457,15721
2188,15721
373,15722
1662,15722
2732,15722
1462,15723
1642,15723
2618,15723
202,15724
1462,15724
1642,15724
1642,15725
682,15726
1642,15726
373,15727
1617,15727
1662,15727
2359,15727
626,15729
1782,15729
1662,15731
626,15734
1662,15734
1782,15734
3153,15734
1662,15735
1766,15735
1662,15736
1766,15736
1662,15737
1766,15737
1662,15738
1766,15738
1766,15740
202,15742
1642,15742
1662,15743
1782,15743
1642,15745
626,15746
1662,15746
1782,15746
1642,15747
626,15748
626,15749
626,15750
1782,15750
704,15751
850,15751
2188,15751
2678,15752
2732,15752
626,15753
626,15754
2678,15754
2801,15754
1662,15755
2678,15756
2732,15756
2732,15757
1782,15758
704,15759
1662,15759
704,15760
850,15760
1662,15760
2384,15760
373,15764
1662,15764
2421,15764
1662,15765
626,15766
682,15766
626,15767
2079,15767
2501,15767
2801,15767
527,15768
704,15768
1662,15768
202,15769
626,15769
1642,15769
626,15770
1642,15770
704,15771
1662,15771
704,15772
1662,15772
682,15773
1642,15773
704,15774
2384,15774
373,15775
1662,15775
2732,15775
202,15776
1642,15776
626,15777
2678,15777
2732,15777
626,15778
682,15778
626,15779
1782,15780
373,15781
1662,15781
626,15782
1782,15783
1782,15785
1782,15786
1782,15787
1782,15788
1782,15789
1782,15790
626,15791
1782,15791
1782,15792
1782,15793
1782,15794
1782,15795
1782,15796
1662,15797
1782,15797
1782,15798
1782,15799
626,15800
1782,15800
1782,15801
1782,15802
626,15803
1662,15803
1782,15803
1782,15807
1782,15810
1782,15812
1782,15816
1782,15819
1782,15822
704,15827
2359,15827
451,15828
969,15828
2776,15828
121,15829
807,15829
2589,15829
2776,15829
373,15831
2359,15831
704,15832
1862,15832
2776,15833
451,15834
654,15834
2776,15834
2776,15835
2776,15836
451,15837
510,15837
2776,15837
510,15838
2776,15838
2359,15839
706,15843
2664,15843
2776,15843
704,15844
2917,15844
451,15846
654,15846
2359,15846
2776,15846
654,15847
2589,15847
2776,15847
510,15848
2776,15848
704,15849
2359,15849
2917,15849
807,15850
890,15850
2776,15850
451,15852
2359,15852
704,15853
850,15853
1217,15853
121,15854
807,15854
890,15854
2776,15854
704,15855
121,15856
807,15856
890,15856
2776,15856
654,15857
2359,15857
2776,15857
706,15858
890,15858
2664,15858
2776,15858
704,15859
850,15859
1217,15859
704,15860
850,15860
1217,15860
2776,15861
2262,15862
2776,15862
451,15863
654,15863
2359,15863
2359,15864
2359,15865
451,15866
2776,15866
704,15867
2359,15867
451,15868
704,15869
850,15869
1862,15869
2359,15870
704,15871
850,15871
451,15873
969,15873
451,15874
704,15875
850,15875
451,15876
510,15876
2776,15876
121,15877
890,15877
1509,15877
2589,15877
704,15878
1662,15878
2359,15878
2359,15879
373,15880
704,15880
1662,15880
2359,15880
704,15881
850,15881
704,15882
2692,15882
2664,15883
2776,15883
1880,15884
2776,15884
451,15885
969,15885
2776,15885
2359,15887
704,15888
2359,15888
654,15889
2359,15889
2776,15889
807,15890
890,15890
2776,15890
2776,15891
451,15893
654,15893
2359,15893
2776,15893
2359,15894
704,15895
2359,15895
704,15896
1862,15896
2359,15896
451,15897
2359,15897
451,15899
2359,15899
2776,15899
2359,15900
2262,15901
2776,15901
704,15903
706,15905
807,15905
890,15905
2664,15905
2776,15905
2359,15906
704,15907
2692,15907
706,15909
2664,15909
2776,15909
373,15910
451,15911
969,15911
2359,15911
451,15912
2359,15912
704,15913
2917,15913
451,15915
451,15916
451,15917
451,15918
2359,15918
451,15919
451,15920
451,15921
451,15922
451,15923
451,15924
451,15925
969,15925
451,15927
451,15928
451,15929
969,15929
2359,15929
451,15930
969,15930
451,15933
303,15936
765,15936
801,15936
1292,15936
1746,15936
765,15938
801,15938
1292,15938
1292,15940
303,15941
1292,15941
1348,15941
1033,15942
88,15943
303,15943
1348,15943
303,15944
765,15944
88,15945
303,15945
304,15945
765,15945
1348,15945
1746,15945
259,15948
765,15948
1746,15948
801,15949
929,15949
1033,15949
1174,15949
1292,15949
1348,15949
3151,15949
88,15950
1174,15950
1348,15950
303,15951
765,15951
801,15951
1746,15951
1174,15953
1348,15953
801,15954
929,15954
1292,15954
3151,15954
1033,15955
1174,15955
1292,15955
1348,15955
801,15956
929,15956
1292,15956
3151,15956
765,15957
801,15957
1746,15957
801,15958
1292,15958
1348,15958
88,15959
1174,15959
1292,15959
1348,15959
1292,15961
1348,15961
1348,15962
88,15963
1348,15963
88,15965
259,15965
1746,15965
1033,15966
1292,15966
1348,15966
259,15968
765,15968
1348,15968
1746,15968
303,15970
765,15970
1292,15970
1348,15970
765,15971
801,15971
929,15971
1746,15971
88,15972
303,15972
765,15972
1348,15972
1746,15972
1292,15973
259,15974
1746,15974
765,15975
801,15975
929,15975
1292,15975
1746,15975
3151,15975
303,15976
765,15976
1292,15976
68,15978
1595,15978
516,15979
1358,15979
1386,15979
2146,15979
87,15981
1174,15981
2146,15981
87,15982
1358,15982
516,15983
2125,15983
1033,15984
1174,15984
1033,15985
1174,15985
516,15986
1386,15986
2125,15986
624,15987
1283,15987
1386,15987
2146,15987
516,15988
1358,15988
1452,15988
1924,15988
1358,15991
385,15992
1120,15992
1844,15992
2361,15992
3151,15992
2125,15993
2776,15993
1330,15994
1386,15994
2146,15994
87,15995
1844,15995
2361,15995
2125,15996
2776,15996
929,15997
1033,15997
1120,15997
1844,15997
1283,15998
1386,15998
1174,16000
1348,16000
2146,16000
2125,16002
68,16003
890,16003
1452,16003
1595,16003
706,16004
1844,16004
2361,16004
3151,16004
890,16005
1509,16005
929,16006
1033,16006
1844,16006
1033,16008
1174,16008
516,16009
1095,16009
1924,16009
2125,16009
2262,16009
2776,16009
1330,16010
1386,16010
2146,16010
385,16011
1120,16011
1844,16011
516,16012
1358,16012
2125,16013
516,16014
2125,16014
516,16015
1386,16015
87,16016
1174,16016
624,16017
1283,16017
1386,16017
2125,16017
1509,16018
1924,16018
2262,16018
2776,16018
87,16019
1358,16019
2361,16019
2146,16020
516,16021
1386,16021
2146,16021
516,16022
1386,16022
516,16023
2125,16023
2776,16023
1452,16024
1509,16024
1924,16024
890,16025
1452,16025
1509,16025
1452,16027
1509,16027
1924,16027
2589,16027
2776,16027
68,16028
890,16028
1358,16028
1452,16028
1595,16028
87,16030
1358,16030
68,16031
890,16031
1595,16031
2589,16031
68,16033
890,16033
1595,16033
68,16034
1358,16034
1595,16034
87,16035
1358,16035
516,16036
1358,16036
2146,16036
1033,16037
1033,16038
1174,16038
87,16039
1174,16039
2146,16039
87,16040
1033,16040
1174,16040
1741,16040
87,16041
1174,16041
1741,16041
1033,16044
624,16045
1283,16045
2125,16045
87,16046
1358,16046
2361,16046
87,16047
1033,16047
1174,16047
1844,16047
2361,16047
1358,16050
1386,16050
2146,16050
121,16051
2589,16051
2776,16051
516,16052
1095,16053
2125,16053
2262,16053
516,16054
1452,16054
1924,16054
2776,16054
516,16056
1095,16056
1924,16056
2125,16056
2125,16057
2439,16057
1033,16058
1844,16058
516,16059
890,16060
1509,16060
2589,16060
2776,16060
1283,16061
1386,16061
2125,16061
1358,16062
516,16063
1358,16063
1386,16064
2125,16065
2776,16065
68,16066
1358,16066
1595,16066
1095,16067
2125,16067
2262,16067
2776,16067
1033,16068
1174,16068
1292,16068
1348,16068
2146,16068
1033,16069
1174,16069
1741,16069
87,16070
1174,16070
1358,16070
68,16071
2361,16071
3151,16071
2361,16072
68,16074
1358,16074
1595,16074
2361,16074
516,16075
1358,16075
1386,16075
2146,16075
1174,16078
2146,16078
1386,16079
2146,16079
87,16080
1358,16080
2361,16080
2125,16081
2776,16081
88,16082
1174,16082
1348,16082
2146,16082
121,16083
890,16083
1509,16083
2589,16083
2776,16083
87,16084
1358,16084
1844,16084
2361,16084
87,16085
1174,16085
1741,16085
68,16086
706,16086
890,16086
3151,16086
87,16087
1330,16087
1358,16087
1386,16087
2146,16087
2262,16088
2589,16088
2776,16088
87,16089
1174,16089
1358,16089
2146,16089
68,16090
706,16090
2361,16090
3151,16090
706,16091
890,16091
1509,16091
3151,16091
68,16092
890,16092
1595,16092
2361,16092
3151,16092
1095,16093
2125,16093
2776,16093
87,16094
1358,16094
2146,16094
87,16095
1033,16095
1174,16095
1844,16095
1033,16096
1174,16096
624,16097
2125,16097
2439,16097
1358,16099
1358,16100
1358,16101
1358,16102
1358,16103
1358,16104
1358,16105
1358,16106
68,16107
1358,16107
1452,16107
68,16108
1358,16108
1595,16108
2361,16108
1358,16109
68,16110
890,16110
1358,16110
1452,16110
1358,16111
1452,16111
1358,16112
1358,16115
516,16117
1358,16117
1452,16117
1924,16117
1452,16118
1924,16118
1452,16120
516,16121
1358,16121
1358,16127
1358,16129
971,16130
1635,16131
2475,16131
3062,16131
1635,16132
2475,16132
971,16133
2475,16133
267,16135
2097,16135
2475,16135
3062,16135
1635,16137
2475,16137
319,16138
971,16138
2475,16138
3062,16138
3076,16138
2475,16140
1635,16141
1635,16142
1886,16142
3062,16142
1635,16143
603,16144
2475,16144
100,16146
1635,16146
2475,16146
716,16147
3076,16147
1635,16150
3062,16150
1693,16152
2075,16152
2714,16152
3076,16152
971,16153
3076,16153
2475,16154
971,16155
2475,16155
3076,16155
267,16156
1171,16156
2097,16156
971,16157
1693,16157
2475,16157
3076,16157
100,16158
2475,16158
3076,16158
2097,16159
3062,16159
2097,16160
2475,16160
2714,16163
3076,16163
1635,16165
2475,16165
3062,16165
2097,16167
2633,16167
100,16168
1635,16168
2475,16168
1171,16171
2097,16171
3062,16171
2475,16172
971,16173
1812,16173
3076,16173
3062,16174
39,16175
2097,16175
2633,16175
100,16176
1693,16176
2475,16176
3032,16176
3076,16176
1171,16177
3062,16177
267,16178
2097,16178
2097,16179
2475,16179
3062,16179
3154,16179
2475,16180
3062,16180
2097,16183
2475,16183
3062,16183
3062,16184
971,16186
2339,16186
2714,16186
3088,16186
971,16187
2714,16187
3076,16187
1635,16190
100,16191
1635,16191
1635,16192
1635,16193
100,16194
1635,16194
2864,16194
1635,16195
1635,16196
100,16197
522,16197
1635,16197
1694,16197
1635,16199
1635,16200
1635,16202
1635,16203
1635,16204
1635,16205
1635,16206
1886,16206
1635,16207
1635,16208
1635,16209
1635,16211
1886,16211
1635,16212
100,16213
1635,16213
1635,16214
1635,16216
1635,16217
1635,16218
1635,16219
1635,16220
1635,16223
1635,16224
1635,16225
1886,16225
1635,16232
387,16256
2030,16256
2840,16256
387,16257
971,16257
2840,16257
202,16258
626,16258
1642,16258
2030,16258
626,16259
2030,16259
2861,16259
2030,16261
2840,16261
2861,16261
2840,16262
2840,16263
2861,16263
2030,16265
2840,16265
387,16266
971,16266
2840,16266
2030,16267
971,16268
971,16269
2840,16269
387,16270
202,16271
387,16271
2030,16271
971,16272
2840,16272
2861,16272
971,16274
3076,16274
2030,16275
2840,16275
2861,16275
2030,16276
2840,16276
2030,16277
2861,16277
971,16278
2840,16278
971,16280
2840,16280
202,16281
626,16281
2030,16281
971,16282
2840,16282
2861,16282
3088,16282
387,16283
971,16283
2840,16283
971,16284
971,16285
971,16286
2710,16286
2840,16286
3088,16286
971,16289
1268,16289
2475,16289
387,16292
1268,16292
1462,16292
2475,16292
2097,16294
2618,16294
1462,16295
1642,16295
2618,16295
1462,16296
2475,16296
2097,16298
971,16299
2840,16299
202,16300
387,16300
202,16301
387,16301
202,16302
387,16302
1642,16302
2030,16302
387,16303
1462,16303
911,16305
2097,16305
2618,16305
2637,16305
2097,16306
2618,16306
1462,16307
1462,16308
1642,16308
971,16309
2097,16311
2475,16311
202,16312
1642,16312
2097,16313
2475,16313
971,16315
2097,16317
2097,16318
2475,16318
202,16319
387,16319
1462,16319
1642,16319
202,16320
387,16320
2030,16320
971,16321
1211,16321
2475,16321
387,16322
1462,16323
2475,16323
1462,16325
2475,16325
387,16326
971,16326
387,16327
1462,16327
2475,16327
1462,16328
2475,16328
387,16329
971,16329
2475,16329
2097,16330
2475,16330
39,16331
2097,16331
387,16332
971,16332
1674,16332
2097,16333
2097,16334
2618,16334
2475,16335
1462,16336
1642,16336
2475,16338
2097,16339
1462,16340
2475,16340
971,16341
2840,16341
1462,16342
2618,16342
1462,16343
2097,16343
2475,16343
2618,16343
911,16344
1462,16344
2097,16344
2618,16344
1462,16345
2618,16345
2097,16346
2097,16347
2618,16347
2097,16350
202,16351
1462,16351
1642,16351
2097,16352
2475,16352
971,16353
2662,16353
3076,16353
202,16354
387,16354
387,16355
1462,16355
971,16356
387,16357
1462,16357
2475,16358
2475,16359
527,16361
704,16361
1662,16361
1755,16361
1462,16363
1642,16363
2618,16363
120,16364
850,16364
2188,16364
2618,16365
704,16366
2188,16366
2618,16367
850,16368
2188,16368
704,16369
1642,16369
1437,16371
2188,16371
1437,16372
2188,16372
850,16373
2188,16373
1437,16374
2188,16374
704,16375
1642,16375
704,16376
1437,16376
1642,16376
2618,16376
911,16377
1437,16377
2618,16377
1437,16378
1642,16378
2188,16378
2618,16378
1437,16379
2188,16379
1437,16380
2618,16381
704,16382
2188,16382
120,16383
1437,16383
2188,16383
704,16384
1437,16384
1642,16384
1755,16384
2188,16384
